Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3381660	4738	5071	110815	111105	-	KB-152G3.1	NEDD8	PARK2	NEDD-8	AR-JP|LPRS2|PDJ|PRKN	Reconstituted Complex	physical	Stuber K (2021)	34642328	9606	9606	Low Throughput	-	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID
3381661	7316	5071	113164	111105	-	KB-152G3.1	UBC	PARK2	HMG20	AR-JP|LPRS2|PDJ|PRKN	Reconstituted Complex	physical	Stuber K (2021)	34642328	9606	9606	Low Throughput	-	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID
3381708	7316	7345	113164	113192	-	-	UBC	UCHL1	HMG20	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Reconstituted Complex	physical	Stuber K (2021)	34642328	9606	9606	High Throughput	-	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID
3381799	6657	11315	112540	116446	-	CTA-215D11.1	SOX2	PARK7	ANOP3|MCOPS3	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Mahlokozera T (2021)	34732716	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3382073	6657	55737	112540	120855	-	TCCCTA00141	SOX2	VPS35	ANOP3|MCOPS3	MEM3|PARK17	Affinity Capture-MS	physical	Mahlokozera T (2021)	34732716	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3382816	8192	25793	113835	117326	-	LL22NC03-28H9.2	CLPP	FBXO7	DFNB81|PRLTS3	FBX|FBX07|FBX7|PARK15|PKPS	Proximity Label-MS	physical	St-Germain JR (2020)	32628020	9606	9606	High Throughput	-	-	-	BFDR less or equal to 0.01|BioID	-	BIOGRID
3383281	4303	25793	110449	117326	-	LL22NC03-28H9.2	FOXO4	FBXO7	AFX|AFX1|MLLT7	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Lee SH (2021)	34800438	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3383873	5071	5315	111105	111332	KB-152G3.1	-	PARK2	PKM	AR-JP|LPRS2|PDJ|PRKN	CTHBP|HEL-S-30|OIP3|PK3|PKM2|TCB|THBP1	Affinity Capture-Western	physical	Yu S (2022)	34671086	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3383945	9765	7345	115111	113192	-	-	ZFYVE16	UCHL1	PPP1R69	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Proximity Label-MS	physical	Kazan JM (2021)	34761192	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
3387992	2629	9320	108899	114731	-	-	GBA	TRIP12	GBA1|GCB|GLUC	TRIP-12|ULF	Affinity Capture-Western	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387993	2629	821	108899	107271	-	-	GBA	CANX	GBA1|GCB|GLUC	CNX|IP90|P90	Affinity Capture-Western	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387994	2629	7184	108899	113036	-	-	GBA	HSP90B1	GBA1|GCB|GLUC	ECGP|GP96|GRP94|HEL-S-125m|HEL35|TRA1	Affinity Capture-Western	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387995	2629	950	108899	107388	-	-	GBA	SCARB2	GBA1|GCB|GLUC	AMRF|CD36L2|EPM4|HLGP85|LGP85|LIMP-2|LIMPII|SR-BII	Affinity Capture-Western	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387996	9320	2629	114731	108899	-	-	TRIP12	GBA	TRIP-12|ULF	GBA1|GCB|GLUC	Affinity Capture-Western	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387997	2629	9320	108899	114731	-	-	GBA	TRIP12	GBA1|GCB|GLUC	TRIP-12|ULF	Reconstituted Complex	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387998	2629	3283	108899	109516	-	RP5-920G3.4	GBA	HSD3B1	GBA1|GCB|GLUC	3BETAHSD|HSD3B|HSDB3|HSDB3A|I|SDR11E1	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3387999	2629	821	108899	107271	-	-	GBA	CANX	GBA1|GCB|GLUC	CNX|IP90|P90	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388000	2629	1075	108899	107502	-	-	GBA	CTSC	GBA1|GCB|GLUC	CPPI|DPP-I|DPP1|DPPI|HMS|JP|JPD|PALS|PDON1|PLS	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388001	2629	80184	108899	123163	-	-	GBA	CEP290	GBA1|GCB|GLUC	3H11Ag|BBS14|CT87|JBTS5|LCA10|MKS4|NPHP6|POC3|SLSN6|rd16	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388002	2629	284071	108899	129749	-	-	GBA	C17orf104	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388003	2629	1616	108899	107985	-	DADB-159G18.9	GBA	DAXX	GBA1|GCB|GLUC	BING2|DAP6|EAP1	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388004	2629	55667	108899	120799	-	RP11-513M16.1	GBA	DENND4C	GBA1|GCB|GLUC	C9orf55|C9orf55B|bA513M16.3	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388005	2629	8525	108899	114095	-	-	GBA	DGKZ	GBA1|GCB|GLUC	DAGK5|DAGK6|DGK-ZETA|hDGKzeta	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388006	2629	8411	108899	113999	-	-	GBA	EEA1	GBA1|GCB|GLUC	MST105|MSTP105|ZFYVE2	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388007	2629	1917	108899	108238	-	-	GBA	EEF1A2	GBA1|GCB|GLUC	EEF1AL|EF-1-alpha-2|EF1A|HS1|STN|STNL	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388008	2629	114827	108899	125377	-	RP3-467K16.1	GBA	FHAD1	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388009	2629	158521	108899	127690	-	-	GBA	FMR1NB	GBA1|GCB|GLUC	CT37|NY-SAR-35|NYSAR35	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388010	2629	2670	108899	108938	-	-	GBA	GFAP	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388011	2629	2629	108899	108899	-	-	GBA	GBA	GBA1|GCB|GLUC	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388012	2629	65056	108899	122378	-	-	GBA	GPBP1	GBA1|GCB|GLUC	GPBP|SSH6|VASCULIN	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388013	2629	3184	108899	109425	-	-	GBA	HNRNPD	GBA1|GCB|GLUC	AUF1|AUF1A|HNRPD|P37|hnRNPD0	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388014	2629	3303	108899	109535	-	DAQB-147D11.1	GBA	HSPA1A	GBA1|GCB|GLUC	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388015	2629	3310	108899	109542	-	-	GBA	HSPA6	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388016	2629	3320	108899	109552	-	-	GBA	HSP90AA1	GBA1|GCB|GLUC	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388017	2629	285148	108899	130027	-	-	GBA	IAH1	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388018	2629	10265	108899	115556	-	-	GBA	IRX5	GBA1|GCB|GLUC	HMMS|IRX-2a|IRXB2	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388019	2629	57608	108899	121655	-	-	GBA	KIAA1462	GBA1|GCB|GLUC	JCAD	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388020	2629	4288	108899	110434	-	RP11-380J17.2	GBA	MKI67	GBA1|GCB|GLUC	KIA|MIB-|MIB-1|PPP1R105	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388021	2629	8735	108899	114272	-	-	GBA	MYH13	GBA1|GCB|GLUC	MyHC-IIL|MyHC-eo	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388022	2629	4626	108899	110711	-	-	GBA	MYH8	GBA1|GCB|GLUC	MyHC-peri|MyHC-pn|gtMHC-F	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388023	2629	85366	108899	124494	-	-	GBA	MYLK2	GBA1|GCB|GLUC	KMLC|MLCK|MLCK2|skMLCK	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388024	2629	4914	108899	110969	-	-	GBA	NTRK1	GBA1|GCB|GLUC	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388025	2629	4976	108899	111024	-	-	GBA	OPA1	GBA1|GCB|GLUC	MGM1|NPG|NTG|largeG	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388026	2629	445582	108899	138656	-	-	GBA	POTEE	GBA1|GCB|GLUC	A26C1|A26C1A|CT104.2|POTE-2|POTE2|POTE2gamma	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388027	2629	641455	108899	534980	-	-	GBA	POTEM	GBA1|GCB|GLUC	ACT|P704P|POTE14beta	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388028	2629	8480	108899	114054	-	RP4-800J21.2	GBA	RAE1	GBA1|GCB|GLUC	MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388029	2629	64285	108899	122129	-	-	GBA	RHBDF1	GBA1|GCB|GLUC	C16orf8|Dist1|EGFR-RS|gene-89|gene-90|hDist1	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388030	2629	10723	108899	115947	-	-	GBA	SLC12A7	GBA1|GCB|GLUC	KCC4	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388031	2629	9869	108899	115202	-	RP11-316M1.1	GBA	SETDB1	GBA1|GCB|GLUC	ESET|H3-K9-HMTase4|KG1T|KMT1E|TDRD21	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388032	2629	83891	108899	123802	-	MSTP043	GBA	SNX25	GBA1|GCB|GLUC	SBBI31	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388033	2629	10927	108899	116130	-	-	GBA	SPIN1	GBA1|GCB|GLUC	SPIN	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388034	2629	6840	108899	112707	-	RP11-534G20.1	GBA	SVIL	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388035	2629	10376	108899	115651	-	-	GBA	TUBA1B	GBA1|GCB|GLUC	K-ALPHA-1	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388036	2629	112714	108899	125199	-	-	GBA	TUBA3E	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388037	2629	80086	108899	123105	-	-	GBA	TUBA4B	GBA1|GCB|GLUC	TUBA4	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388038	2629	7280	108899	113131	-	-	GBA	TUBB2A	GBA1|GCB|GLUC	CDCBM5|TUBB|TUBB2|dJ40E16.7	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388039	2629	10383	108899	115656	-	RP13-122B23.2	GBA	TUBB4B	GBA1|GCB|GLUC	Beta2|TUBB2|TUBB2C	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388040	2629	10381	108899	115654	-	-	GBA	TUBB3	GBA1|GCB|GLUC	CDCBM|CDCBM1|CFEOM3|CFEOM3A|FEOM3|TUBB4|beta-4	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388041	2629	347688	108899	131462	-	RP11-631M21.2	GBA	TUBB8	GBA1|GCB|GLUC	bA631M21.2	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388042	2629	9320	108899	114731	-	-	GBA	TRIP12	GBA1|GCB|GLUC	TRIP-12|ULF	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388043	2629	7366	108899	113213	-	-	GBA	UGT2B15	GBA1|GCB|GLUC	HLUG4|UDPGT 2B8|UDPGT2B15|UDPGTH3|UGT2B8	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388044	2629	54832	108899	120186	-	-	GBA	VPS13C	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388045	2629	55187	108899	120485	-	-	GBA	VPS13D	GBA1|GCB|GLUC	-	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388046	2629	55779	108899	120894	-	-	GBA	CFAP44	GBA1|GCB|GLUC	WDR52	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388047	2629	7728	108899	113517	-	-	GBA	ZNF175	GBA1|GCB|GLUC	OTK18	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388048	2629	10793	108899	116008	-	-	GBA	ZNF273	GBA1|GCB|GLUC	HZF9	Affinity Capture-MS	physical	Seo BA (2021)	34644545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3388186	23239	26058	116843	117520	-	-	PHLPP1	GIGYF2	PHLPP|PLEKHE1|SCOP	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Proximity Label-MS	physical	Kawashima AT (2021)	33397691	9606	9606	High Throughput	-	-	-	BioID|No nocodazole treatment|Nocodazole treated cells|PHLPP1 wildtype|Saint express was used to identify proximity interactions and those with a BFRD of <= 1% were considered high confidence|deltaNTE (N terminal extension of PHLPP1 deleted)	-	BIOGRID
3388189	23239	1981	116843	108296	-	-	PHLPP1	EIF4G1	PHLPP|PLEKHE1|SCOP	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Proximity Label-MS	physical	Kawashima AT (2021)	33397691	9606	9606	High Throughput	-	-	-	BioID|No nocodazole treatment|Nocodazole treated cells|PHLPP1 wildtype|Saint express was used to identify proximity interactions and those with a BFRD of <= 1% were considered high confidence|deltaNTE (N terminal extension of PHLPP1 deleted)	-	BIOGRID
3389279	79960	4137	123029	110308	-	-	JADE1	MAPT	PHF17	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Farrell K (2022)	34719765	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3389280	4137	4137	110308	110308	-	-	MAPT	MAPT	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Farrell K (2022)	34719765	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3389281	79960	4137	123029	110308	-	-	JADE1	MAPT	PHF17	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Co-localization	physical	Farrell K (2022)	34719765	9606	9606	Low Throughput	-	-	-	PLA	-	BIOGRID
3394358	65018	5707	122376	111680	-	-	PINK1	PSMD1	BRPK|PARK6	P112|Rpn2|S1	Affinity Capture-Western	physical	Liu L (2022)	35192838	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3394359	5707	65018	111680	122376	-	-	PSMD1	PINK1	P112|Rpn2|S1	BRPK|PARK6	Affinity Capture-Western	physical	Liu L (2022)	35192838	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3394395	1975	5071	108291	111105	-	KB-152G3.1	EIF4B	PARK2	EIF-4B|PRO1843	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Kapadia BB (2022)	35191952	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3394396	5071	1975	111105	108291	KB-152G3.1	-	PARK2	EIF4B	AR-JP|LPRS2|PDJ|PRKN	EIF-4B|PRO1843	Biochemical Activity	physical	Kapadia BB (2022)	35191952	9606	9606	Low Throughput	-	Ubiquitination	-	E2: Ubc7	-	BIOGRID
3394397	5071	7326	111105	113174	KB-152G3.1	-	PARK2	UBE2G1	AR-JP|LPRS2|PDJ|PRKN	E217K|UBC7|UBE2G	Reconstituted Complex	physical	Kapadia BB (2022)	35191952	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3394398	5071	2475	111105	108757	KB-152G3.1	-	PARK2	MTOR	AR-JP|LPRS2|PDJ|PRKN	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Kapadia BB (2022)	35191952	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3394399	2475	5071	108757	111105	-	KB-152G3.1	MTOR	PARK2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AR-JP|LPRS2|PDJ|PRKN	Biochemical Activity	physical	Kapadia BB (2022)	35191952	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
3394529	348995	1981	131544	108296	-	-	NUP43	EIF4G1	bA350J20.1|p42	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Proximity Label-MS	physical	Kim DI (2016)	26912792	9606	9606	High Throughput	-	-	-	Proteins identified using BioID1	-	BIOGRID
3395586	25793	9491	117326	114872	LL22NC03-28H9.2	RP4-545L17.1	FBXO7	PSMF1	FBX|FBX07|FBX7|PARK15|PKPS	PI31	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395587	25793	5690	117326	111663	LL22NC03-28H9.2	RP5-983H21.1	FBXO7	PSMB2	FBX|FBX07|FBX7|PARK15|PKPS	HC7-I	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395588	25793	5692	117326	111665	LL22NC03-28H9.2	-	FBXO7	PSMB4	FBX|FBX07|FBX7|PARK15|PKPS	HN3|HsN3|PROS-26|PROS26	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395589	25793	2139	117326	108440	LL22NC03-28H9.2	RP5-890O15.2	FBXO7	EYA2	FBX|FBX07|FBX7|PARK15|PKPS	EAB1	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395590	25793	5695	117326	111668	LL22NC03-28H9.2	RP11-101K10.7	FBXO7	PSMB7	FBX|FBX07|FBX7|PARK15|PKPS	Z	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395591	25793	10130	117326	115434	LL22NC03-28H9.2	-	FBXO7	PDIA6	FBX|FBX07|FBX7|PARK15|PKPS	ERP5|P5|TXNDC7	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395592	25793	55832	117326	120937	LL22NC03-28H9.2	-	FBXO7	CAND1	FBX|FBX07|FBX7|PARK15|PKPS	TIP120|TIP120A	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395593	25793	7086	117326	112941	LL22NC03-28H9.2	-	FBXO7	TKT	FBX|FBX07|FBX7|PARK15|PKPS	HEL107|TK|TKT1	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395594	25793	6472	117326	112368	LL22NC03-28H9.2	-	FBXO7	SHMT2	FBX|FBX07|FBX7|PARK15|PKPS	GLYA|HEL-S-51e|SHMT	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395595	25793	5589	117326	111575	LL22NC03-28H9.2	-	FBXO7	PRKCSH	FBX|FBX07|FBX7|PARK15|PKPS	AGE-R2|G19P1|PCLD|PKCSH|PLD1	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395596	25793	81846	117326	123597	LL22NC03-28H9.2	-	FBXO7	SBF2	FBX|FBX07|FBX7|PARK15|PKPS	CMT4B2|DENND7B|MTMR13	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395597	25793	8454	117326	114032	LL22NC03-28H9.2	-	FBXO7	CUL1	FBX|FBX07|FBX7|PARK15|PKPS	-	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395598	25793	10963	117326	116162	LL22NC03-28H9.2	-	FBXO7	STIP1	FBX|FBX07|FBX7|PARK15|PKPS	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	Affinity Capture-MS	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395599	25793	6495	117326	112386	LL22NC03-28H9.2	-	FBXO7	SIX1	FBX|FBX07|FBX7|PARK15|PKPS	BOS3|DFNA23|TIP39	Affinity Capture-Western	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395600	25793	2139	117326	108440	LL22NC03-28H9.2	RP5-890O15.2	FBXO7	EYA2	FBX|FBX07|FBX7|PARK15|PKPS	EAB1	Affinity Capture-Western	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395601	25793	8454	117326	114032	LL22NC03-28H9.2	-	FBXO7	CUL1	FBX|FBX07|FBX7|PARK15|PKPS	-	Affinity Capture-Western	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395602	2139	25793	108440	117326	RP5-890O15.2	LL22NC03-28H9.2	EYA2	FBXO7	EAB1	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395603	2139	25793	108440	117326	RP5-890O15.2	LL22NC03-28H9.2	EYA2	FBXO7	EAB1	FBX|FBX07|FBX7|PARK15|PKPS	Reconstituted Complex	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395604	25793	2139	117326	108440	LL22NC03-28H9.2	RP5-890O15.2	FBXO7	EYA2	FBX|FBX07|FBX7|PARK15|PKPS	EAB1	Reconstituted Complex	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395605	25793	9804	117326	115144	LL22NC03-28H9.2	RP4-597N16.2	FBXO7	TOMM20	FBX|FBX07|FBX7|PARK15|PKPS	MAS20|MOM19|TOM20	Reconstituted Complex	physical	Shen JZ (2022)	35182481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3395854	10643	7345	115887	113192	-	-	IGF2BP3	UCHL1	CT98|IMP-3|IMP3|KOC|KOC1|VICKZ3	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-MS	physical	Pan Z (2022)	35031058	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
3395989	4137	10273	110308	115563	-	LA16c-313D11.6	MAPT	STUB1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Reconstituted Complex	physical	Munari F (2022)	35107860	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
